judul,deskripsi 
"Fokus ke Film, Mouni Roy Sedih Tak Gabung ‘Naagin 3’","iyaa.com | New Delhi: Naagin telah sukses menjadi hits di negara asalnya, India. Kesuksesan serial..."
Paridhi Sharma ‘Jodha Akbar Segera Comeback! Ini Bocorannya,iyaa.com | New Delhi: Paridhi Sharma cukup lama menghilang dari layar kaca setelah tamatnya Jodha...
Saat Marc Marquez & Dani Pedrosa Asyik Berjoget di ‘Ini Talkshow’ NET,"iyaa.com | Jakarta: Program Ini Talkshow NET kedatangan tamu spesial dalam episode semalam, Selasa (20/2/2018)...."
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Menghilang di ‘Dunia Terbalik’, Kartika Putri Mantap Berhijab",iyaa.com | Jakarta: Tokoh Gendis di sinetron Dunia Terbalik RCTI tuai pro dan kontra netizen....
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
"Dihujat Usai Sobek Uang Rp100 Ribu, Saaih Halilintar Minta Maaf",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
"Ada Jumpa Fans ‘Anak langit’ dan ‘STJC’, Stefan William – Natasha Wilona Reuni?",
"Sinetron Baru Ali Syakieb, ‘Memeluk Bulan’ Banjir Pujian",
"Totalitas di ‘Anak Langit’, Sasha Alexa – Bude Merry Sampai Jatuh Ke Liang Kubur",
"Abdul – Maria Bawakan Lagu Coldplay dan Celine Dion, Netizen: Bakal Pecah",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
"5 Program TV Ramadan Terancam Dibubarkan KPI, Netizen: Semoga Terkabul",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
"LIDA Konser Nominasi: Dapat Banyak Kritik, Rina dari Kalsel Lolos ke 34 Besar",iyaa.com | Jakarta: Konser Nominasi kompetisi Liga Dangdut Indonesia (LIDA) berlanjut ke Provinsi Kalimantan Selatan...
"Tayang 2 Kali Sehari, Ini Bocoran Episode Perdana ‘Karma’ The Series ANTV","iyaa.com | Jakarta: Setelah sukses di jam tayangnya, program Karma show siap diproduksi dalam bentuk..."
"Sukses di Reality Show, ANTV Siapkan ‘Karma’ The Series",iyaa.com | Jakarta: Program Karma meraih sukses di jam tayangnya. Program reality show ANTV yang...
‘Masihkah Kau Mencintaiku’ Dipandu Anjasmara Tayang Lagi di RCTI,iyaa.com | Jakarta: Masih ingat dengan program Masihkah Kau Mencintaiku? Program yang dipandu Helmy Yahya...
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,iyaa.com | Jakarta: Program Tercyduk tayang mengisi slot siang SCTV setiap Senin hingga Jumat. Program...
LIDA Konser Nominasi: Lewita dari Kalimantan Tengah Lolos ke Top 34,"iyaa.com | Jakarta: Setelah Kalimantan Barat, Liga Dangdut Indonesia (LIDA) menggelar Konser Nominasi Provinsi Kalimantan..."
"Angkat Kisah Pelakor, Jam Tayang ‘Hafizah’ RCTI Dinilai Tak Sesuai","iyaa.com | Jakarta: Sinetron Hafizah tayang perdana pada Kamis (15/2/2018) di RCTI. Dibintangi Dimas Seto,..."
Indonesian Idol Top 9: Ini Harapan Pribadi Ari Lasso untuk Marion,iyaa.com | Jakarta: Pujian kembali diberikan juri kepada Marion Jola. Ia sukses membawakan lagu “Dangerous...
Rommy Rafael dan Jeremy Pei Lengkapi Formasi Juri ‘The Grand Master Asia’,iyaa.com | Jakarta: The Grand Master Asia tayang perdana pada Minggu (18/2/2018) di SCTV. Dalam...
"Indonesian Idol Top 9: Dapat Standing Ovation, Ayu Masuk Bottom 3",iyaa.com | Jakarta: Ayu kembali memberikan penampilan memukau di babak Top 9 Indonesian Idol 2018...
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
"ANTV Hadirkan ‘Karma Baik’ Di Ramadan 2018, Jadwal Tayangnya Bikin Kaget",
"Perannya ‘Nyeleneh’ di ‘Aku Bukan Ustadz’, Ini Kata Eza Gionino",
"Telat Datang di Pembukaan Pop-Up Storenya, Kylie Jenner Buat Fans Marah",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
Rahasia Marion ‘Indonesian Idol’ Agar Pede Saat Tampil,iyaa.com | Jakarta: Marion Jola punya ritual khusus agar ia lebih percaya diri sebelum naik...
Begini Perjuangan Nasya Marcella Demi ‘Anak Langit’,"iyaa.com | Jakarta: Dalam sinetron Anak Langit SCTV, Nasya Marcella berperan sebagai Milka, kekasih Hiro..."
Kriss Hatta Tak Menyesal Jadi Mualaf karena Hilda Vitria,iyaa.com | Jakarta: Kriss Hatta yang kini sedang berkonflik dengan Hilda Vitria Khan mengungkap alasan...
"Pernah Main Serial Mitologi dan Sejarah, Mohit Raina Ingin Peran Orang Biasa",iyaa.com | New Delhi: Serial terbaru Mohit Raina segera tayang pekan depan di India. Berjudul...
"Bukan Selebriti, Ini Loh Kekasih Rezky Aditya!",iyaa.com | Jakarta: Resky Aditya kerap berjodoh dengan Nikita Willy di dunia sinetron. Keduanya selalu...
Adegan ‘Orang Ketiga’ Ini Bikin Naysilla Mirdad Panen Pujian,iyaa.com | Jakarta: Orang Ketiga episode 41 pada Kamis (8/2/2018) membuat Naysilla Mirdad pemeran Afifah...
"‘Jo dan Jay’ Tamat di SCTV, Ricky Harun Kebanjiran Proyek Baru","iyaa.com | Jakarta: Ricky Harun umumkan syuting terakhir sinetron Jo dan Jay, Detektif Jaman Now..."
Abdul ‘Indonesian Idol’ Terima Hadiah Unik dan Berkesan dari Fans,iyaa.com | Jakarta: Acara Meet and Greet Indonesian Idol beberapa waktu lalu di Cibinong meninggalkan...
"Diserang Netizen karena ‘Orang Ketiga’, Begini Komentar Lucu Fay Nabila","iyaa.com | Jakarta: Di sinetron Orang Ketiga, karakter Riska yang di balik wajah polosnya memang..."
"Sudah Tereliminasi, Withney Kangeni Kontestan ‘Indonesian Idol’",iyaa.com | Jakarta: Withney Julinetha telah tersingkir dari kompetisi Indonesian Idol 2018 pekan ini. Gadis...
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
"Rilis Lini Kosmetik SA Naturel, Shandy Aulia Hadirkan Lip Cream dan Loose Powder",
"Sinopsis ‘Mahluk Manis Dalam Bis’, Saat Emiliano Cortizo & Panji Zoni Jatuh Cinta",
"Gantikan ‘3 Semprul’, ‘Di Sebelah Ada Surga’ Siap Tayang Selama Ramadan di SCTV",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
Begini Tekad Ammar Zoni cs Sambut 1 Tahun ‘Anak Langit’ di SCTV,"iyaa.com | Jakarta: Sinetron Anak Langit genap mencapai 1 tahun penayangannya di SCTV hari ini,..."
"Indonesian Idol Top 9: Nyanyikan Lagu Tulus, Abdul Belum Spektakuler",iyaa.com | Jakarta: Penampilan Abdul di babak Top 9 Indonesian Idol 2018 tak memukau seperti...
"Indonesian Idol Top 9: Berikan Penampilan Terbaik, Chandra Tereliminasi","iyaa.com | Jakarta: Di babak 9 besar Indonesian Idol 2018, satu kontestan langsung tereliminasi di..."
"Natasha Wilona Dijambak, Windy Ario Diprotes Fans ‘STJC’",iyaa.com | Jakarta: Windy Ario dikenal jahat pada Natasha Wilona. Dirinya melakukan segala cara untuk...
Tayangan Final Piala Presiden 2018 Puncaki Rating TV,iyaa.com | Jakarta: Final Piala Presiden 2018 yang disiarkan Indosiar menjadi program yang paling banyak...
Ini Daftar Lagu Kontestan ‘Indonesian Idol 2018’ di Babak Top 9,"iyaa.com | Jakarta: Setelah tereliminasinya Kevin, kompetisi Indonesian Idol 2018 masih terus berlanjut dan saat..."
SCTV Gelar ‘Anak Langit’ Awards Jelang 1 Tahun Tayang,iyaa.com | Jakarta: Sinetron Anak Langit akan mencapai 1 tahun penayangannya pada 20 Februari 2018...
"Sutradara ‘Meteor Garden’ 2018 Dipecat, Bagaimana Nasib Serialnya?","iyaa.com | Jakarta: Baru 2 bulan jalani syuting, serial remake Meteor Garden 2018 alami masalah..."
"Rating Perdana ‘Hafizah’ RCTI, ‘Catatan Harian Aisha’ Menurun Drastis","iyaa.com | Jakarta: RCTI menambah deretan sinetron di jam tayang utamanya pada Kamis, 15 Februari..."
LIDA Konser Nominasi: Azmin Sukses Jadi Juara Kalbar,iyaa.com | Jakarta: Liga Dangdut Indonesia (LIDA) telah menggelar Konser Nominasi untuk provinsi-provinsi di Kalimantan....
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
"Siap-Siap, Rollover Reaction Sebentar Lagi Punya Offline Store Loh!",
"Foto Bareng, Mulan Jameela – Krisdayanti bikin Squad?",
"‘Stand Up Comedy Academy 4’ Gelar Audisi di 6 Kota, Ini Jadwalnya",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
Ini Bocoran Peran Irish Bella di Film ‘Kembang Kantil’,iyaa.com | Jakarta: Irish Bella kini tengah disibukkan dengan syuting film terbarunya berjudul Kembang Kantil....
"Irish Bella Syuting Film Horor ‘Kembang Kantil’, Intip BTS-nya","iyaa.com | Jakarta: Usai tamatnya Rahmat Cinta, Irish Bella segera kembali berakting. Bukan di layar..."
"ANTV Kenang Olga Syahputra, Netizen Kangen ‘Pesbukers’ Jaman Dulu",iyaa.com | Jakarta: ANTV kembali mengenang Olga Syahputra dalam Kilas Balik ANTV bertajuk “Hari Ini...
Teaser Film Perdana Mouni Roy ‘Gold’ Telah Dirilis,"iyaa.com | Jakarta: Mantan pemain serial Naagin, Mouni Roy, kini tengah menjajal akting di film..."
Begini Tanggapan Istri Rionaldo Stokhorst tentang Aris ‘Orang Ketiga’,iyaa.com | Jakarta: Peran Rionaldo Stokhorst di sinetron Orang Ketiga seringkali membuat pemirsa gemas lantaran...
"Sempat Diragukan, Audi Marissa Buktikan Bakat Aktingnya di ‘Aluna’",iyaa.com | Jakarta: Audi Marissa dikenal sebagai aktris yang kerap mainkan peran alay dan antagonis...
"Heboh Kasus Cinta Segitiga, Kriss Hatta Banjir Dukungan Fans",iyaa.com | Jakarta: Aktor Kriss Hatta saat ini tengah mengalami masalah cinta segitiga yang melibatkan...
Julukan Baru Beby Tsabina di ‘Catatan Harian Aisha’,iyaa.com | Jakarta: Beby Tsabina kini ikut bintangi sinetron Catatan Harian Aisha RCTI bersama Umay...
Fans Aris-Afifah Kirim Hadiah untuk Rionaldo Stokhorst dan Naysilla Mirdad,iyaa.com | Jakarta: Pasangan di sinetron Orang Ketiga punya penggemarnya masing-masing. Ada yang jadi pendukung...
Adly Fayruz Tak Menyangka Miliki Banyak Fans Cilik,"iyaa.com | Jakarta: Bintangi sinetron Jodoh Wasiat Bapak (sebelumnya berjudul Jodoh Pengantar Jenazah) ANTV, Adly..."
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
Macam-Macam Concealer dan Cara Memilihnya Sesuai Jenis Kulit,
"Tak Pakai Helm Saat Berkendara, ‘Dunia Terbalik’ Diadukan ke Polantas & KPI",
"Juarai ‘Indonesian Idol’, Maria Tulis Kesan Pesan untuk Abdul",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
"Rating ‘Dunia Terbalik’ Merosot Tajam, ‘Orang Ketiga’ Nomor 1",iyaa.com | Jakarta: Sinetron Dunia Terbalik yang biasanya di peringkat 10 besar rating TV mendadak...
‘Karma’ ANTV Siapkan Episode Spesial Bareng Pria Indigo dari Thailand,iyaa.com | Jakarta: Karma jadi program unggulan di slot malam ANTV. Walau tayang di luar...
FTV Spesial Imlek : ‘Balada Kue Keranjang’ Tayang Perdana di SCTV,iyaa.com| Jakarta: Setelah suguhkan kisah cinta romantis ala Taskya Namya dan Adhitya Alkhatiri dalam FTV...
SCTV Adakan Kontes Video Parodi ‘Orang Ketiga’,"iyaa.com | Jakarta: Baru sebulan tayang, sinetron Orang Ketiga sudah membuat kejutan dari segi rating...."
Indonesian Idol Top 10: Abdul dan Ghea Jadi Duet Favorit Juri,iyaa.com | Jakarta: Para kontestan Indonesial Idol 2018 mendapat tantangan menyanyikan lagu secara duet di...
"Siap Tayang di RCTI, ‘Hafizah’ Disebut Mirip ‘Orang Ketiga’","iyaa.com | Jakarta: Dibintangi Dimas Seto, sinetron Hafizah akan tayang perdana pada Kamis 15 Februari..."
"LIDA Konser Nominasi: Nyanyiannya Bikin Haru, Mahania Juara Provinsi Bali",iyaa.com | Jakarta: Konser Nominasi ajang dangdut Liga Dangdut Indonesia (LIDA) berlanjut ke Provinsi Bali....
"Batal Tamat, Kevin Torsten Pastikan ‘Ekspedisi Merah’ Tetap Tayang di ANTV",iyaa.com | Jakarta: Isu tamatnya Ekspedisi Merah sempat membuat sejumlah penonton kecewa. Ditambah dengan kabar...
"Indonesian Idol Top 10: Emosional, Juri Menangis Kevin Tereliminasi",iyaa.com | Jakarta: Panggung Indonesian Idol 2018 dikejutkan dengan tereliminasinya Kevin di babak 10 besar...
Kontestan ‘Indonesian Idol 2018’ Tampil Duet di Babak Top 10,"iyaa.com | Jakarta: Di hari kedua babak Top 10, para kontestan Indonesian Idol 2018 akan..."
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
4 Rekomendasi Lip Balm yang Cocok Banget di Kantong Anak Sekolahan,
"Akui Sering Di-bully, Anak Ely Sugigi Banjir Dukungan dari Netizen",
"‘Kun Anta’ Gelar Meet and Greet, Ini Jadwalnya",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
"Naqueenza Vevila Arissa, Pemeran Aluna Kecil di sinetron ‘Aluna’ RCTI",iyaa.com | Jakarta: RCTI kembali hadirkan sinetron keluarga terbaru berjudul Aluna. Dibintangi Audi Marissa dan...
"Digosipkan Pacaran, Arjit Taneja: Aku Sayang Mrunal Thakur Tapi…","iyaa.com | Mumbai: Sejak membintangi serial Lonceng Cinta (Kumkum Bhagya), Arjit Taneja dan Mrunal Thakur..."
"Berkabung Ibunya Meninggal, Indah Indriana Tetap Syuting ‘Orang Ketiga’",iyaa.com | Jakarta: Indah Indriana baru saja kehilangan sang ibu yang meninggal dunia pada Minggu...
Rionaldo Stokhorst dan Marshanda Dapat Karangan Bunga dari Fans,iyaa.com | Jakarta: Sinetron Orang Ketiga kembali mendapat hadiah dari penggemar berupa karangan bunga. Kali...
"Vinessa Inez Muncul Lagi di ‘JWB’, Ini yang Dikangenin dari Sista",iyaa.com | Jakarta: Karakter Sista sempat menghilang beberapa waktu di sinetron Jodoh Wasiat Bapak ANTV....
Tengku Tezi ‘Ekspedisi Merah’ Disebut Zayn Malik versi Indonesia,"iyaa.com | Jakarta: Kembali muncul di layar kaca, Tengku Tezi kerap jadi perhatian publik. Aktor..."
Nakuul Mehta ‘Ishqbaaaz’ Menang Penghargaan Aktor Terbaik,"iyaa.com | New Delhi: Aktor serial Ishqbaaaz, Nakuul Mehta, membuka tahun ini dengan sebuah prestasi...."
Drashti Dhami Ungkap Tak Mau Kerja Bareng Vivian D’Sena,"iyaa.com | New Delhi: Sebelum serial Pardes, akting Drashti Dhami telah lebih dulu disaksikan lewat..."
"Cover Lagu Payung Teduh, Bio One – Tissa Biani Dibilang Cocok",iyaa.com | Jakarta: Akting Tissa Biani dan Bio One tak diragukan lagi dalam sinetron Catatan...
"Jajal Film Horor, Cut Meyriska Jadi Biduan di ‘Jaran Goyang’","iyaa.com | Jakarta: Sukses di sinetron, Cut Meyriska kembali bintangi film layar lebar di tahun..."
"Pakai Hot Pants dan Kaos Ketat, Ashanty Banjir Protes Netizen",
4 Mitos dan Fakta Seputar Aloe Vera Gel untuk Kecantikan,
"Serial India Baru ANTV, Ini rating ‘Mahakaali’ dan ‘Takdir Lonceng Cinta’",
"Lamarannya Ditolak, Mas Pur Pingsan di ‘Tukang Ojek Pengkolan’",
"Menderita Batu Ginjal, Aly Goni Masuk Rumah Sakit",
‘Tercyduk’ SCTV Asli Atau Settingan? Begini Jawaban Lionil Hendrik,
Serial Tokusatsu ‘Legend Hero’ akan Tayang di RTV,
"Yuk, Kenalan Sama Pemain & Karakter ‘APACE, Anak Punk Anti Cewek’ RCTI",
"Pindah Jam Tayang, ‘Hafizah’ Masuki Episode Terakhir di RCTI",
"Makin Mahal Makin Bagus, Ini Dia Fakta Dibalik 5 Mitos Seputar Krim Anti-Aging",
"Ayu Ting Ting Dibanting Hingga Memar, Fans Minta Klarifikasi ‘Brownis’",
"Roy Kiyoshi Ungkap Pernikahan Dewi Perssik, dari Tangisan Darah Hingga Kelabang",
"Sinopsis ‘Dia yang Tak Terlihat’, Kisah Cinta Berbalut Misteri Pembunuhan",
"Mirip ‘Putri yang Ditukar’, Begini Sinopsis ‘Ada Dua Cinta’ RCTI",
"‘Pesbukers’ Balik ke Slot Sore, ‘Dil Se Dil Tak’ Dibungkus ANTV?",
"Takut Dicontoh Anak-Anak, Netizen Minta Sasha Dihilangkan di ‘Anak Langit’",iyaa.com | Jakarta: Protes kembali muncul untuk sinetron Anak Langit SCTV. Setelah adegan perkelahian yang...
LIDA Konser Nominasi: Ini Dia Juara dari Jawa Timur,"iyaa.com | Jakarta: Konser Nominasi untuk Jawa Timur telah berlangsung, Senin (12/2/2018). Para duta dangdut..."
Indonesian Idol Top 10: Tiga Kontestan Tak Maksimal di Spekta 5,"iyaa.com | Jakarta: Kontestan yang masuk Top 10 telah tampil tadi malam, Senin (12/2/2018) di..."
"Minta Maaf Terkait ‘Misteri Rumah Tjong A Fie’, Ini Janji Trans 7",iyaa.com | Jakarta: Program Kisah Nyata Trans 7 sempat menuai kontroversi setelah menayangkan kisah rumah...
